Diazepam_442 DILI = 0.6304, Ames = 0.0395, hERG = 0.9024, CYP3A4 = 0.5597, Teratogenicity = 0.5675
Lorazepam_443 DILI = 0.9289, Ames = 0.0449, hERG = 0.7382, CYP3A4 = 0.5433, Teratogenicity = 0.5540
Alprazolam_444 DILI = 0.3815, Ames = 0.0339, hERG = 0.9379, CYP3A4 = 0.7227, Teratogenicity = 0.5991
Zolpidem_445 DILI = 0.8031, Ames = 0.3550, hERG = 0.8819, CYP3A4 = 0.7100, Teratogenicity = 0.2995
Haloperidol_446 DILI = 0.1872, Ames = 0.0355, hERG = 0.9290, CYP3A4 = 0.4924, Teratogenicity = 0.5863
Risperidone_447 DILI = 0.7787, Ames = 0.0583, hERG = 0.9669, CYP3A4 = 0.7839, Teratogenicity = 0.5890
Quetiapine_448 DILI = 0.6581, Ames = 0.0555, hERG = 0.8655, CYP3A4 = 0.7765, Teratogenicity = 0.2755
Carbamazepine_449 DILI = 0.8639, Ames = 0.6085, hERG = 0.8752, CYP3A4 = 0.6560, Teratogenicity = 0.5024
Valproate_450 DILI = 0.0475, Ames = 0.0363, hERG = 0.1339, CYP3A4 = 0.0760, Teratogenicity = 0.3055
Lamotrigine_451 DILI = 0.6409, Ames = 0.5495, hERG = 0.3585, CYP3A4 = 0.3002, Teratogenicity = 0.6138
Levetiracetam_452 DILI = 0.0736, Ames = 0.1199, hERG = 0.0636, CYP3A4 = 0.0542, Teratogenicity = 0.2973
Gabapentin_453 DILI = 0.0583, Ames = 0.0538, hERG = 0.1272, CYP3A4 = 0.0371, Teratogenicity = 0.6985
Pregabalin_454 DILI = 0.0181, Ames = 0.1116, hERG = 0.0241, CYP3A4 = 0.0337, Teratogenicity = 0.2597
Donepezil_455 DILI = 0.2559, Ames = 0.0296, hERG = 0.9307, CYP3A4 = 0.8091, Teratogenicity = 0.2142
Memantine_456 DILI = 0.0936, Ames = 0.1068, hERG = 0.5562, CYP3A4 = 0.1694, Teratogenicity = 0.8236
Methylphenidate_457 DILI = 0.2709, Ames = 0.0340, hERG = 0.4486, CYP3A4 = 0.4070, Teratogenicity = 0.3307
Bupropion_458 DILI = 0.1754, Ames = 0.0585, hERG = 0.6981, CYP3A4 = 0.4699, Teratogenicity = 0.4125
Fluconazole_459 DILI = 0.3807, Ames = 0.2245, hERG = 0.4936, CYP3A4 = 0.9301, Teratogenicity = 0.6112
Clotrimazole_460 DILI = 0.4705, Ames = 0.0971, hERG = 0.9584, CYP3A4 = 0.9408, Teratogenicity = 0.3641
Acyclovir_461 DILI = 0.9417, Ames = 0.2417, hERG = 0.1401, CYP3A4 = 0.0599, Teratogenicity = 0.2368
Oseltamivir_462 DILI = 0.1878, Ames = 0.0308, hERG = 0.2210, CYP3A4 = 0.3600, Teratogenicity = 0.3819
Hydroxychloroquine_463 DILI = 0.5682, Ames = 0.1104, hERG = 0.8380, CYP3A4 = 0.6152, Teratogenicity = 0.2465
Albendazole_464 DILI = 0.8521, Ames = 0.2822, hERG = 0.4522, CYP3A4 = 0.4232, Teratogenicity = 0.2187
Ketoconazole_465 DILI = 0.2285, Ames = 0.0655, hERG = 0.9233, CYP3A4 = 0.9251, Teratogenicity = 0.1578
Cefixime_466 DILI = 0.7485, Ames = 0.0842, hERG = 0.0941, CYP3A4 = 0.0207, Teratogenicity = 0.4795
Vancomycin_468 DILI = 0.7371, Ames = 0.3205, hERG = 0.6684, CYP3A4 = 0.3420, Teratogenicity = 0.5039
Isoniazid_470 DILI = 0.3823, Ames = 0.7325, hERG = 0.0771, CYP3A4 = 0.2915, Teratogenicity = 0.4906
Nevirapine_471 DILI = 0.8906, Ames = 0.7456, hERG = 0.6353, CYP3A4 = 0.6013, Teratogenicity = 0.4972
Efavirenz_472 DILI = 0.5151, Ames = 0.2499, hERG = 0.8621, CYP3A4 = 0.8949, Teratogenicity = 0.7430
Zidovudine_473 DILI = 0.7992, Ames = 0.5850, hERG = 0.1321, CYP3A4 = 0.0322, Teratogenicity = 0.6963
Lamivudine_474 DILI = 0.6723, Ames = 0.1410, hERG = 0.0348, CYP3A4 = 0.0372, Teratogenicity = 0.5320
Allopurinol_475 DILI = 0.8847, Ames = 0.7099, hERG = 0.1338, CYP3A4 = 0.2497, Teratogenicity = 0.3626
Colchicine_476 DILI = 0.6839, Ames = 0.1698, hERG = 0.5517, CYP3A4 = 0.8498, Teratogenicity = 0.2763
Prednisone_477 DILI = 0.1079, Ames = 0.2201, hERG = 0.2491, CYP3A4 = 0.6091, Teratogenicity = 0.8491
Estradiol_479 DILI = 0.1037, Ames = 0.0736, hERG = 0.6862, CYP3A4 = 0.1193, Teratogenicity = 0.6283
Paracetamol_480 DILI = 0.1468, Ames = 0.1062, hERG = 0.1909, CYP3A4 = 0.2122, Teratogenicity = 0.6082
Ibuprofen_481 DILI = 0.0947, Ames = 0.0222, hERG = 0.3377, CYP3A4 = 0.2105, Teratogenicity = 0.3256
Aspirin_482 DILI = 0.1408, Ames = 0.0339, hERG = 0.0800, CYP3A4 = 0.0648, Teratogenicity = 0.3927
Diclofenac_483 DILI = 0.6092, Ames = 0.0277, hERG = 0.6752, CYP3A4 = 0.5251, Teratogenicity = 0.1804
Naproxen_484 DILI = 0.6723, Ames = 0.0588, hERG = 0.3591, CYP3A4 = 0.3031, Teratogenicity = 0.2207
Ketoprofen_485 DILI = 0.3917, Ames = 0.1313, hERG = 0.2422, CYP3A4 = 0.4982, Teratogenicity = 0.3698
Celecoxib_486 DILI = 0.8745, Ames = 0.0409, hERG = 0.8195, CYP3A4 = 0.7558, Teratogenicity = 0.4703
Tramadol_487 DILI = 0.0737, Ames = 0.0362, hERG = 0.8066, CYP3A4 = 0.2569, Teratogenicity = 0.1537
Morphine_488 DILI = 0.0303, Ames = 0.0816, hERG = 0.3814, CYP3A4 = 0.3105, Teratogenicity = 0.3832
Codeine_489 DILI = 0.0835, Ames = 0.0211, hERG = 0.3898, CYP3A4 = 0.2457, Teratogenicity = 0.3923
Amoxicillin_490 DILI = 0.2831, Ames = 0.0408, hERG = 0.0360, CYP3A4 = 0.1832, Teratogenicity = 0.5133
Ampicillin_491 DILI = 0.1603, Ames = 0.0528, hERG = 0.0497, CYP3A4 = 0.3273, Teratogenicity = 0.5136
Penicillin G_492 DILI = 0.1222, Ames = 0.0935, hERG = 0.1124, CYP3A4 = 0.2521, Teratogenicity = 0.5529
Azithromycin_493 DILI = 0.8337, Ames = 0.0323, hERG = 0.2208, CYP3A4 = 0.5022, Teratogenicity = 0.6784
Ciprofloxacin_494 DILI = 0.9319, Ames = 0.4364, hERG = 0.2200, CYP3A4 = 0.1427, Teratogenicity = 0.7328
Levofloxacin_495 DILI = 0.8642, Ames = 0.1610, hERG = 0.4335, CYP3A4 = 0.3505, Teratogenicity = 0.7563
Doxycycline_496 DILI = 0.3770, Ames = 0.0592, hERG = 0.3268, CYP3A4 = 0.2222, Teratogenicity = 0.6539
Clarithromycin_497 DILI = 0.7384, Ames = 0.0775, hERG = 0.0643, CYP3A4 = 0.3009, Teratogenicity = 0.6411
Metronidazole_498 DILI = 0.3664, Ames = 0.5769, hERG = 0.1186, CYP3A4 = 0.0748, Teratogenicity = 0.4063
