Diazepam_442 DILI = 0.3393, Ames = 0.0409, hERG = 0.8683, CYP3A4 = 0.5943, Teratogenicity = 0.3304
Lorazepam_443 DILI = 0.9111, Ames = 0.0141, hERG = 0.7101, CYP3A4 = 0.5235, Teratogenicity = 0.4251
Alprazolam_444 DILI = 0.2021, Ames = 0.0300, hERG = 0.9582, CYP3A4 = 0.6632, Teratogenicity = 0.3024
Zolpidem_445 DILI = 0.6172, Ames = 0.1563, hERG = 0.9159, CYP3A4 = 0.7512, Teratogenicity = 0.3687
Haloperidol_446 DILI = 0.2201, Ames = 0.0117, hERG = 0.9437, CYP3A4 = 0.4940, Teratogenicity = 0.7295
Risperidone_447 DILI = 0.6715, Ames = 0.2735, hERG = 0.9867, CYP3A4 = 0.8365, Teratogenicity = 0.3246
Quetiapine_448 DILI = 0.4780, Ames = 0.0142, hERG = 0.8279, CYP3A4 = 0.5419, Teratogenicity = 0.2484
Carbamazepine_449 DILI = 0.9108, Ames = 0.5431, hERG = 0.7540, CYP3A4 = 0.6264, Teratogenicity = 0.3491
Valproate_450 DILI = 0.0447, Ames = 0.0175, hERG = 0.0057, CYP3A4 = 0.0601, Teratogenicity = 0.6401
Lamotrigine_451 DILI = 0.6090, Ames = 0.4175, hERG = 0.2407, CYP3A4 = 0.2546, Teratogenicity = 0.3596
Levetiracetam_452 DILI = 0.0934, Ames = 0.1233, hERG = 0.0131, CYP3A4 = 0.0324, Teratogenicity = 0.5513
Gabapentin_453 DILI = 0.0789, Ames = 0.0186, hERG = 0.0169, CYP3A4 = 0.0120, Teratogenicity = 0.7172
Pregabalin_454 DILI = 0.0216, Ames = 0.0642, hERG = 0.0047, CYP3A4 = 0.0192, Teratogenicity = 0.7107
Donepezil_455 DILI = 0.0971, Ames = 0.0073, hERG = 0.9476, CYP3A4 = 0.7239, Teratogenicity = 0.2266
Memantine_456 DILI = 0.0993, Ames = 0.2087, hERG = 0.6894, CYP3A4 = 0.1324, Teratogenicity = 0.7328
Methylphenidate_457 DILI = 0.0772, Ames = 0.0281, hERG = 0.3475, CYP3A4 = 0.4968, Teratogenicity = 0.3421
Bupropion_458 DILI = 0.0767, Ames = 0.0583, hERG = 0.8763, CYP3A4 = 0.4589, Teratogenicity = 0.3103
Fluconazole_459 DILI = 0.4443, Ames = 0.0325, hERG = 0.2747, CYP3A4 = 0.9038, Teratogenicity = 0.8028
Clotrimazole_460 DILI = 0.3834, Ames = 0.0741, hERG = 0.9759, CYP3A4 = 0.9822, Teratogenicity = 0.2228
Acyclovir_461 DILI = 0.9037, Ames = 0.1831, hERG = 0.0401, CYP3A4 = 0.0475, Teratogenicity = 0.5159
Oseltamivir_462 DILI = 0.1211, Ames = 0.0261, hERG = 0.1681, CYP3A4 = 0.3367, Teratogenicity = 0.5592
Hydroxychloroquine_463 DILI = 0.4570, Ames = 0.1395, hERG = 0.9238, CYP3A4 = 0.5193, Teratogenicity = 0.3455
Albendazole_464 DILI = 0.8057, Ames = 0.0499, hERG = 0.2799, CYP3A4 = 0.4001, Teratogenicity = 0.4350
Ketoconazole_465 DILI = 0.2804, Ames = 0.0166, hERG = 0.9965, CYP3A4 = 0.8765, Teratogenicity = 0.2098
Cefixime_466 DILI = 0.9114, Ames = 0.0631, hERG = 0.0175, CYP3A4 = 0.0125, Teratogenicity = 0.6312
Vancomycin_468 DILI = 0.8625, Ames = 0.0530, hERG = 0.8317, CYP3A4 = 0.5637, Teratogenicity = 0.5662
Isoniazid_470 DILI = 0.4729, Ames = 0.7779, hERG = 0.0191, CYP3A4 = 0.4839, Teratogenicity = 0.4823
Nevirapine_471 DILI = 0.6839, Ames = 0.7150, hERG = 0.6471, CYP3A4 = 0.4113, Teratogenicity = 0.4367
Efavirenz_472 DILI = 0.6062, Ames = 0.0548, hERG = 0.8515, CYP3A4 = 0.8724, Teratogenicity = 0.7402
Zidovudine_473 DILI = 0.8574, Ames = 0.6074, hERG = 0.0409, CYP3A4 = 0.0486, Teratogenicity = 0.6976
Lamivudine_474 DILI = 0.8507, Ames = 0.1191, hERG = 0.0101, CYP3A4 = 0.0339, Teratogenicity = 0.3424
Allopurinol_475 DILI = 0.8295, Ames = 0.5838, hERG = 0.0304, CYP3A4 = 0.1646, Teratogenicity = 0.6104
Colchicine_476 DILI = 0.5914, Ames = 0.1805, hERG = 0.5802, CYP3A4 = 0.9052, Teratogenicity = 0.4426
Prednisone_477 DILI = 0.1668, Ames = 0.1496, hERG = 0.1297, CYP3A4 = 0.3508, Teratogenicity = 0.8377
Estradiol_479 DILI = 0.0501, Ames = 0.1456, hERG = 0.6815, CYP3A4 = 0.0738, Teratogenicity = 0.4704
Paracetamol_480 DILI = 0.1618, Ames = 0.0413, hERG = 0.0256, CYP3A4 = 0.1488, Teratogenicity = 0.7299
Ibuprofen_481 DILI = 0.1675, Ames = 0.0131, hERG = 0.1453, CYP3A4 = 0.1740, Teratogenicity = 0.4635
Aspirin_482 DILI = 0.2381, Ames = 0.0416, hERG = 0.0398, CYP3A4 = 0.0269, Teratogenicity = 0.4857
Diclofenac_483 DILI = 0.6250, Ames = 0.0514, hERG = 0.2782, CYP3A4 = 0.5562, Teratogenicity = 0.3461
Naproxen_484 DILI = 0.4562, Ames = 0.0224, hERG = 0.2763, CYP3A4 = 0.2297, Teratogenicity = 0.3700
Ketoprofen_485 DILI = 0.3889, Ames = 0.1028, hERG = 0.2343, CYP3A4 = 0.4291, Teratogenicity = 0.4464
Celecoxib_486 DILI = 0.8309, Ames = 0.0159, hERG = 0.8409, CYP3A4 = 0.8833, Teratogenicity = 0.6860
Tramadol_487 DILI = 0.0479, Ames = 0.0359, hERG = 0.7664, CYP3A4 = 0.1814, Teratogenicity = 0.2825
Morphine_488 DILI = 0.0297, Ames = 0.0513, hERG = 0.2415, CYP3A4 = 0.1741, Teratogenicity = 0.4350
Codeine_489 DILI = 0.0339, Ames = 0.0094, hERG = 0.1160, CYP3A4 = 0.2311, Teratogenicity = 0.6912
Amoxicillin_490 DILI = 0.4049, Ames = 0.0528, hERG = 0.0052, CYP3A4 = 0.0951, Teratogenicity = 0.3312
Ampicillin_491 DILI = 0.2150, Ames = 0.0559, hERG = 0.0114, CYP3A4 = 0.1331, Teratogenicity = 0.2999
Penicillin G_492 DILI = 0.1438, Ames = 0.0480, hERG = 0.0236, CYP3A4 = 0.1341, Teratogenicity = 0.3444
Azithromycin_493 DILI = 0.7970, Ames = 0.0180, hERG = 0.3008, CYP3A4 = 0.5671, Teratogenicity = 0.7713
Ciprofloxacin_494 DILI = 0.9071, Ames = 0.4220, hERG = 0.2000, CYP3A4 = 0.1111, Teratogenicity = 0.7140
Levofloxacin_495 DILI = 0.8292, Ames = 0.0431, hERG = 0.3950, CYP3A4 = 0.2520, Teratogenicity = 0.7828
Doxycycline_496 DILI = 0.5372, Ames = 0.0754, hERG = 0.0315, CYP3A4 = 0.1779, Teratogenicity = 0.6294
Clarithromycin_497 DILI = 0.6971, Ames = 0.0174, hERG = 0.0344, CYP3A4 = 0.4147, Teratogenicity = 0.7485
Metronidazole_498 DILI = 0.3720, Ames = 0.6093, hERG = 0.0195, CYP3A4 = 0.0375, Teratogenicity = 0.5685
